timestamp,joint_name,x_pixel,y_pixel,angle
1772576898.0340428,Landmark_0,1214,1112,
1772576898.0340428,Landmark_1,1274,1098,
1772576898.0340428,Thumb MCP,1326,1065,178.35
1772576898.0340428,Thumb IP,1363,1040,178.29
1772576898.0340428,Landmark_4,1388,1022,
1772576898.0340428,Landmark_5,1281,1026,
1772576898.0340428,Index PIP,1303,931,177.27
1772576898.0340428,Index DIP,1313,876,178.54
1772576898.0340428,Landmark_8,1320,831,
1772576898.0340428,Landmark_9,1223,1013,
1772576898.0340428,Middle PIP,1215,926,179.31
1772576898.0340428,Middle DIP,1210,878,179.78
1772576898.0340428,Landmark_12,1206,841,
1772576898.0340428,Landmark_13,1169,1011,
1772576898.0340428,Ring PIP,1146,937,179.74
1772576898.0340428,Ring DIP,1134,899,175.72
1772576898.0340428,Landmark_16,1124,874,
1772576898.0340428,Landmark_17,1122,1017,
1772576898.0340428,Pinky PIP,1078,952,179.47
1772576898.0340428,Pinky DIP,1049,910,174.57
1772576898.0340428,Landmark_20,1030,876,
1772576898.114306,Landmark_0,1247,1101,
1772576898.114306,Landmark_1,1169,1069,
1772576898.114306,Thumb MCP,1101,1034,178.11
1772576898.114306,Thumb IP,1044,1007,174.38
1772576898.114306,Landmark_4,991,988,
1772576898.114306,Landmark_5,1134,891,
1772576898.114306,Index PIP,1110,806,177.08
1772576898.114306,Index DIP,1097,749,179.25
1772576898.114306,Landmark_8,1085,693,
1772576898.114306,Landmark_9,1195,873,
1772576898.114306,Middle PIP,1187,795,178.30
1772576898.114306,Middle DIP,1183,740,178.56
1772576898.114306,Landmark_12,1178,689,
1772576898.114306,Landmark_13,1257,875,
1772576898.114306,Ring PIP,1261,800,179.03
1772576898.114306,Ring DIP,1263,745,180.00
1772576898.114306,Landmark_16,1265,690,
1772576898.114306,Landmark_17,1317,891,
1772576898.114306,Pinky PIP,1341,822,177.81
1772576898.114306,Pinky DIP,1359,776,180.00
1772576898.114306,Landmark_20,1377,730,
1772576898.1905448,Landmark_0,1287,997,
1772576898.1905448,Landmark_1,1186,923,
1772576898.1905448,Thumb MCP,1103,851,172.19
1772576898.1905448,Thumb IP,1031,804,172.36
1772576898.1905448,Landmark_4,966,773,
1772576898.1905448,Landmark_5,1160,759,
1772576898.1905448,Index PIP,1135,687,174.61
1772576898.1905448,Index DIP,1123,638,179.69
1772576898.1905448,Landmark_8,1112,592,
1772576898.1905448,Landmark_9,1215,748,
1772576898.1905448,Middle PIP,1204,674,177.26
1772576898.1905448,Middle DIP,1199,624,178.19
1772576898.1905448,Landmark_12,1196,580,
1772576898.1905448,Landmark_13,1271,746,
1772576898.1905448,Ring PIP,1271,673,177.04
1772576898.1905448,Ring DIP,1268,615,178.39
1772576898.1905448,Landmark_16,1264,565,
1772576898.1905448,Landmark_17,1326,760,
1772576898.1905448,Pinky PIP,1343,686,177.48
1772576898.1905448,Pinky DIP,1356,639,176.92
1772576898.1905448,Landmark_20,1365,598,
1772576898.1909251,Landmark_0,1260,919,
1772576898.1909251,Landmark_1,1167,885,
1772576898.1909251,Thumb MCP,1080,827,177.96
1772576898.1909251,Thumb IP,1007,782,168.81
1772576898.1909251,Landmark_4,940,757,
1772576898.1909251,Landmark_5,1134,666,
1772576898.1909251,Index PIP,1094,556,175.00
1772576898.1909251,Index DIP,1075,485,176.15
1772576898.1909251,Landmark_8,1063,424,
1772576898.1909251,Landmark_9,1199,644,
1772576898.1909251,Middle PIP,1180,516,179.78
1772576898.1909251,Middle DIP,1168,433,179.54
1772576898.1909251,Landmark_12,1159,367,
1772576898.1909251,Landmark_13,1265,651,
1772576898.1909251,Ring PIP,1260,531,177.93
1772576898.1909251,Ring DIP,1254,454,178.93
1772576898.1909251,Landmark_16,1248,392,
1772576898.1909251,Landmark_17,1332,680,
1772576898.1909251,Pinky PIP,1366,595,177.58
1772576898.1909251,Pinky DIP,1385,541,170.08
1772576898.1909251,Landmark_20,1393,493,
1772576898.259109,Landmark_0,1308,890,
1772576898.259109,Landmark_1,1195,818,
1772576898.259109,Thumb MCP,1107,740,177.57
1772576898.259109,Thumb IP,1032,679,169.37
1772576898.259109,Landmark_4,962,641,
1772576898.259109,Landmark_5,1175,642,
1772576898.259109,Index PIP,1144,568,173.53
1772576898.259109,Index DIP,1130,520,176.65
1772576898.259109,Landmark_8,1119,472,
1772576898.259109,Landmark_9,1227,627,
1772576898.259109,Middle PIP,1210,554,175.81
1772576898.259109,Middle DIP,1202,503,175.08
1772576898.259109,Landmark_12,1199,460,
1772576898.259109,Landmark_13,1280,622,
1772576898.259109,Ring PIP,1272,549,178.40
1772576898.259109,Ring DIP,1264,491,179.88
1772576898.259109,Landmark_16,1257,441,
1772576898.259109,Landmark_17,1336,634,
1772576898.259109,Pinky PIP,1344,559,176.22
1772576898.259109,Pinky DIP,1352,513,179.69
1772576898.259109,Landmark_20,1359,474,
1772576898.259454,Landmark_0,1293,835,
1772576898.259454,Landmark_1,1184,784,
1772576898.259454,Thumb MCP,1093,717,179.37
1772576898.259454,Thumb IP,1020,662,171.91
1772576898.259454,Landmark_4,953,625,
1772576898.259454,Landmark_5,1149,550,
1772576898.259454,Index PIP,1098,454,173.82
1772576898.259454,Index DIP,1072,389,176.63
1772576898.259454,Landmark_8,1053,332,
1772576898.259454,Landmark_9,1208,524,
1772576898.259454,Middle PIP,1174,416,177.85
1772576898.259454,Middle DIP,1154,343,177.21
1772576898.259454,Landmark_12,1140,280,
1772576898.259454,Landmark_13,1272,525,
1772576898.259454,Ring PIP,1256,428,178.41
1772576898.259454,Ring DIP,1244,366,176.42
1772576898.259454,Landmark_16,1230,312,
1772576898.259454,Landmark_17,1339,552,
1772576898.259454,Pinky PIP,1360,479,174.36
1772576898.259454,Pinky DIP,1369,430,174.67
1772576898.259454,Landmark_20,1373,385,
1772576898.2994199,Landmark_0,1304,818,
1772576898.2994199,Landmark_1,1192,767,
1772576898.2994199,Thumb MCP,1103,699,178.51
1772576898.2994199,Thumb IP,1027,644,167.69
1772576898.2994199,Landmark_4,956,613,
1772576898.2994199,Landmark_5,1159,546,
1772576898.2994199,Index PIP,1115,465,175.06
1772576898.2994199,Index DIP,1091,410,179.05
1772576898.2994199,Landmark_8,1071,362,
1772576898.2994199,Landmark_9,1215,521,
1772576898.2994199,Middle PIP,1188,432,175.97
1772576898.2994199,Middle DIP,1175,375,177.78
1772576898.2994199,Landmark_12,1161,323,
1772576898.2994199,Landmark_13,1277,515,
1772576898.2994199,Ring PIP,1262,433,179.10
1772576898.2994199,Ring DIP,1252,373,176.61
1772576898.2994199,Landmark_16,1239,316,
1772576898.2994199,Landmark_17,1342,535,
1772576898.2994199,Pinky PIP,1355,463,178.42
1772576898.2994199,Pinky DIP,1362,417,176.54
1772576898.2994199,Landmark_20,1366,373,
1772576898.3413818,Landmark_0,1309,773,
1772576898.3413818,Landmark_1,1199,752,
1772576898.3413818,Thumb MCP,1102,689,178.31
1772576898.3413818,Thumb IP,1024,635,172.83
1772576898.3413818,Landmark_4,953,598,
1772576898.3413818,Landmark_5,1151,510,
1772576898.3413818,Index PIP,1097,415,173.14
1772576898.3413818,Index DIP,1071,353,176.34
1772576898.3413818,Landmark_8,1053,301,
1772576898.3413818,Landmark_9,1212,481,
1772576898.3413818,Middle PIP,1176,368,178.06
1772576898.3413818,Middle DIP,1156,297,179.95
1772576898.3413818,Landmark_12,1140,240,
1772576898.3413818,Landmark_13,1279,480,
1772576898.3413818,Ring PIP,1257,380,178.37
1772576898.3413818,Ring DIP,1242,320,176.93
1772576898.3413818,Landmark_16,1226,268,
1772576898.3413818,Landmark_17,1351,502,
1772576898.3413818,Pinky PIP,1366,430,176.18
1772576898.3413818,Pinky DIP,1372,387,177.50
1772576898.3413818,Landmark_20,1376,345,
1772576898.38077,Landmark_0,1318,785,
1772576898.38077,Landmark_1,1208,759,
1772576898.38077,Thumb MCP,1106,696,177.04
1772576898.38077,Thumb IP,1025,640,171.91
1772576898.38077,Landmark_4,953,604,
1772576898.38077,Landmark_5,1157,518,
1772576898.38077,Index PIP,1097,418,175.24
1772576898.38077,Index DIP,1066,355,174.70
1772576898.38077,Landmark_8,1045,300,
1772576898.38077,Landmark_9,1218,488,
1772576898.38077,Middle PIP,1178,374,178.86
1772576898.38077,Middle DIP,1154,301,177.87
1772576898.38077,Landmark_12,1137,242,
1772576898.38077,Landmark_13,1285,486,
1772576898.38077,Ring PIP,1261,385,178.49
1772576898.38077,Ring DIP,1244,321,177.40
1772576898.38077,Landmark_16,1227,267,
1772576898.38077,Landmark_17,1354,506,
1772576898.38077,Pinky PIP,1367,433,177.50
1772576898.38077,Pinky DIP,1373,388,179.36
1772576898.38077,Landmark_20,1378,347,
1772576898.465812,Landmark_0,1323,801,
1772576898.465812,Landmark_1,1212,776,
1772576898.465812,Thumb MCP,1107,716,177.36
1772576898.465812,Thumb IP,1025,664,173.56
1772576898.465812,Landmark_4,951,628,
1772576898.465812,Landmark_5,1155,536,
1772576898.465812,Index PIP,1091,438,174.15
1772576898.465812,Index DIP,1059,376,173.60
1772576898.465812,Landmark_8,1038,321,
1772576898.465812,Landmark_9,1216,504,
1772576898.465812,Middle PIP,1169,390,176.50
1772576898.465812,Middle DIP,1144,317,178.95
1772576898.465812,Landmark_12,1125,258,
1772576898.465812,Landmark_13,1284,501,
1772576898.465812,Ring PIP,1257,396,178.13
1772576898.465812,Ring DIP,1238,331,179.69
1772576898.465812,Landmark_16,1221,274,
1772576898.465812,Landmark_17,1356,521,
1772576898.465812,Pinky PIP,1367,446,179.95
1772576898.465812,Pinky DIP,1374,398,176.90
1772576898.465812,Landmark_20,1378,354,
1772576898.54922,Landmark_0,1320,804,
1772576898.54922,Landmark_1,1211,778,
1772576898.54922,Thumb MCP,1108,722,176.47
1772576898.54922,Thumb IP,1025,670,174.50
1772576898.54922,Landmark_4,953,634,
1772576898.54922,Landmark_5,1156,541,
1772576898.54922,Index PIP,1095,441,175.54
1772576898.54922,Index DIP,1063,378,173.30
1772576898.54922,Landmark_8,1042,321,
1772576898.54922,Landmark_9,1217,510,
1772576898.54922,Middle PIP,1174,393,178.26
1772576898.54922,Middle DIP,1149,318,179.72
1772576898.54922,Landmark_12,1129,257,
1772576898.54922,Landmark_13,1285,508,
1772576898.54922,Ring PIP,1260,404,176.90
1772576898.54922,Ring DIP,1240,337,178.19
1772576898.54922,Landmark_16,1221,280,
1772576898.54922,Landmark_17,1354,528,
1772576898.54922,Pinky PIP,1367,453,178.30
1772576898.54922,Pinky DIP,1374,404,178.21
1772576898.54922,Landmark_20,1379,359,
1772576898.632843,Landmark_0,1318,800,
1772576898.632843,Landmark_1,1209,777,
1772576898.632843,Thumb MCP,1107,722,175.14
1772576898.632843,Thumb IP,1026,669,174.96
1772576898.632843,Landmark_4,955,631,
1772576898.632843,Landmark_5,1154,541,
1772576898.632843,Index PIP,1095,441,176.39
1772576898.632843,Index DIP,1063,378,173.63
1772576898.632843,Landmark_8,1042,322,
1772576898.632843,Landmark_9,1215,510,
1772576898.632843,Middle PIP,1174,393,178.66
1772576898.632843,Middle DIP,1150,319,179.33
1772576898.632843,Landmark_12,1131,258,
1772576898.632843,Landmark_13,1282,507,
1772576898.632843,Ring PIP,1259,404,176.76
1772576898.632843,Ring DIP,1240,337,178.59
1772576898.632843,Landmark_16,1222,279,
1772576898.632843,Landmark_17,1352,527,
1772576898.632843,Pinky PIP,1366,452,178.70
1772576898.632843,Pinky DIP,1374,403,178.32
1772576898.632843,Landmark_20,1380,358,
1772576898.7161531,Landmark_0,1323,795,
1772576898.7161531,Landmark_1,1214,773,
1772576898.7161531,Thumb MCP,1113,718,176.37
1772576898.7161531,Thumb IP,1032,667,174.05
1772576898.7161531,Landmark_4,961,632,
1772576898.7161531,Landmark_5,1156,539,
1772576898.7161531,Index PIP,1098,441,176.32
1772576898.7161531,Index DIP,1067,380,174.51
1772576898.7161531,Landmark_8,1045,324,
1772576898.7161531,Landmark_9,1217,508,
1772576898.7161531,Middle PIP,1175,393,178.60
1772576898.7161531,Middle DIP,1150,319,179.94
1772576898.7161531,Landmark_12,1130,260,
1772576898.7161531,Landmark_13,1284,504,
1772576898.7161531,Ring PIP,1260,400,176.70
1772576898.7161531,Ring DIP,1241,335,178.48
1772576898.7161531,Landmark_16,1223,279,
1772576898.7161531,Landmark_17,1354,522,
1772576898.7161531,Pinky PIP,1371,448,176.33
1772576898.7161531,Pinky DIP,1379,399,178.16
1772576898.7161531,Landmark_20,1385,353,
1772576898.789078,Landmark_0,1332,788,
1772576898.789078,Landmark_1,1226,764,
1772576898.789078,Thumb MCP,1124,707,174.46
1772576898.789078,Thumb IP,1049,655,168.06
1772576898.789078,Landmark_4,980,626,
1772576898.789078,Landmark_5,1169,538,
1772576898.789078,Index PIP,1116,436,173.01
1772576898.789078,Index DIP,1091,369,175.61
1772576898.789078,Landmark_8,1074,310,
1772576898.789078,Landmark_9,1230,510,
1772576898.789078,Middle PIP,1198,394,174.31
1772576898.789078,Middle DIP,1186,324,177.04
1772576898.789078,Landmark_12,1179,265,
1772576898.789078,Landmark_13,1294,506,
1772576898.789078,Ring PIP,1275,396,178.98
1772576898.789078,Ring DIP,1262,328,178.60
1772576898.789078,Landmark_16,1249,268,
1772576898.789078,Landmark_17,1363,521,
1772576898.789078,Pinky PIP,1380,435,178.33
1772576898.789078,Pinky DIP,1393,378,176.61
1772576898.789078,Landmark_20,1402,324,
1772576898.867475,Landmark_0,1346,777,
1772576898.867475,Landmark_1,1241,748,
1772576898.867475,Thumb MCP,1146,688,173.52
1772576898.867475,Thumb IP,1075,631,170.52
1772576898.867475,Landmark_4,1009,594,
1772576898.867475,Landmark_5,1183,533,
1772576898.867475,Index PIP,1151,443,172.15
1772576898.867475,Index DIP,1140,390,176.04
1772576898.867475,Landmark_8,1134,346,
1772576898.867475,Landmark_9,1246,506,
1772576898.867475,Middle PIP,1220,411,158.52
1772576898.867475,Middle DIP,1224,374,143.90
1772576898.867475,Landmark_12,1234,363,
1772576898.867475,Landmark_13,1310,500,
1772576898.867475,Ring PIP,1296,407,175.43
1772576898.867475,Ring DIP,1293,364,168.24
1772576898.867475,Landmark_16,1296,342,
1772576898.867475,Landmark_17,1379,513,
1772576898.867475,Pinky PIP,1392,424,179.41
1772576898.867475,Pinky DIP,1400,365,178.63
1772576898.867475,Landmark_20,1408,315,
1772576898.953059,Landmark_0,1354,759,
1772576898.953059,Landmark_1,1258,738,
1772576898.953059,Thumb MCP,1162,663,174.27
1772576898.953059,Thumb IP,1093,597,172.18
1772576898.953059,Landmark_4,1035,555,
1772576898.953059,Landmark_5,1197,538,
1772576898.953059,Index PIP,1171,486,3.73
1772576898.953059,Index DIP,1187,524,175.46
1772576898.953059,Landmark_8,1216,580,
1772576898.953059,Landmark_9,1248,498,
1772576898.953059,Middle PIP,1210,403,160.32
1772576898.953059,Middle DIP,1209,376,59.98
1772576898.953059,Landmark_12,1226,385,
1772576898.953059,Landmark_13,1307,487,
1772576898.953059,Ring PIP,1287,403,176.69
1772576898.953059,Ring DIP,1279,358,174.89
1772576898.953059,Landmark_16,1277,335,
1772576898.953059,Landmark_17,1372,496,
1772576898.953059,Pinky PIP,1379,421,179.24
1772576898.953059,Pinky DIP,1383,371,176.89
1772576898.953059,Landmark_20,1384,332,
1772576899.0372128,Landmark_0,1357,746,
1772576899.0372128,Landmark_1,1253,716,
1772576899.0372128,Thumb MCP,1161,636,175.61
1772576899.0372128,Thumb IP,1089,563,176.79
1772576899.0372128,Landmark_4,1037,504,
1772576899.0372128,Landmark_5,1191,535,
1772576899.0372128,Index PIP,1166,484,4.06
1772576899.0372128,Index DIP,1191,527,178.62
1772576899.0372128,Landmark_8,1226,584,
1772576899.0372128,Landmark_9,1241,496,
1772576899.0372128,Middle PIP,1203,403,166.52
1772576899.0372128,Middle DIP,1201,390,29.13
1772576899.0372128,Landmark_12,1215,408,
1772576899.0372128,Landmark_13,1298,480,
1772576899.0372128,Ring PIP,1278,396,178.92
1772576899.0372128,Ring DIP,1270,365,174.99
1772576899.0372128,Landmark_16,1268,353,
1772576899.0372128,Landmark_17,1359,483,
1772576899.0372128,Pinky PIP,1363,408,174.40
1772576899.0372128,Pinky DIP,1361,363,173.33
1772576899.0372128,Landmark_20,1355,326,
1772576899.120833,Landmark_0,1349,727,
1772576899.120833,Landmark_1,1244,695,
1772576899.120833,Thumb MCP,1152,619,173.34
1772576899.120833,Thumb IP,1083,547,169.30
1772576899.120833,Landmark_4,1040,481,
1772576899.120833,Landmark_5,1186,523,
1772576899.120833,Index PIP,1161,476,2.40
1772576899.120833,Index DIP,1188,522,177.42
1772576899.120833,Landmark_8,1225,579,
1772576899.120833,Landmark_9,1235,485,
1772576899.120833,Middle PIP,1197,393,171.59
1772576899.120833,Middle DIP,1195,385,18.99
1772576899.120833,Landmark_12,1208,405,
1772576899.120833,Landmark_13,1291,468,
1772576899.120833,Ring PIP,1270,385,173.43
1772576899.120833,Ring DIP,1259,356,168.30
1772576899.120833,Landmark_16,1252,345,
1772576899.120833,Landmark_17,1351,470,
1772576899.120833,Pinky PIP,1351,394,173.93
1772576899.120833,Pinky DIP,1346,347,169.52
1772576899.120833,Landmark_20,1335,310,
1772576899.188691,Landmark_0,1341,709,
1772576899.188691,Landmark_1,1235,678,
1772576899.188691,Thumb MCP,1144,602,172.41
1772576899.188691,Thumb IP,1077,529,169.93
1772576899.188691,Landmark_4,1035,463,
1772576899.188691,Landmark_5,1178,509,
1772576899.188691,Index PIP,1158,463,8.18
1772576899.188691,Index DIP,1187,510,179.14
1772576899.188691,Landmark_8,1224,568,
1772576899.188691,Landmark_9,1228,472,
1772576899.188691,Middle PIP,1192,379,174.60
1772576899.188691,Middle DIP,1189,373,3.37
1772576899.188691,Landmark_12,1198,394,
1772576899.188691,Landmark_13,1285,454,
1772576899.188691,Ring PIP,1266,372,171.24
1772576899.188691,Ring DIP,1254,342,164.93
1772576899.188691,Landmark_16,1245,330,
1772576899.188691,Landmark_17,1344,453,
1772576899.188691,Pinky PIP,1346,377,173.63
1772576899.188691,Pinky DIP,1342,330,171.87
1772576899.188691,Landmark_20,1333,291,
1772576899.272363,Landmark_0,1339,698,
1772576899.272363,Landmark_1,1231,669,
1772576899.272363,Thumb MCP,1139,591,172.37
1772576899.272363,Thumb IP,1074,519,171.20
1772576899.272363,Landmark_4,1032,455,
1772576899.272363,Landmark_5,1177,498,
1772576899.272363,Index PIP,1156,450,6.35
1772576899.272363,Index DIP,1186,502,177.03
1772576899.272363,Landmark_8,1221,556,
1772576899.272363,Landmark_9,1226,462,
1772576899.272363,Middle PIP,1192,379,177.95
1772576899.272363,Middle DIP,1185,360,178.21
1772576899.272363,Landmark_12,1183,354,
1772576899.272363,Landmark_13,1282,446,
1772576899.272363,Ring PIP,1263,365,175.17
1772576899.272363,Ring DIP,1249,322,175.65
1772576899.272363,Landmark_16,1235,288,
1772576899.272363,Landmark_17,1342,443,
1772576899.272363,Pinky PIP,1343,368,175.66
1772576899.272363,Pinky DIP,1340,320,173.50
1772576899.272363,Landmark_20,1332,275,
1772576899.3561459,Landmark_0,1337,691,
1772576899.3561459,Landmark_1,1228,662,
1772576899.3561459,Thumb MCP,1138,586,172.69
1772576899.3561459,Thumb IP,1072,514,170.55
1772576899.3561459,Landmark_4,1031,451,
1772576899.3561459,Landmark_5,1181,492,
1772576899.3561459,Index PIP,1155,442,0.89
1772576899.3561459,Index DIP,1182,492,174.68
1772576899.3561459,Landmark_8,1214,540,
1772576899.3561459,Landmark_9,1226,456,
1772576899.3561459,Middle PIP,1195,379,171.39
1772576899.3561459,Middle DIP,1186,341,177.68
1772576899.3561459,Landmark_12,1179,305,
1772576899.3561459,Landmark_13,1280,440,
1772576899.3561459,Ring PIP,1261,354,178.18
1772576899.3561459,Ring DIP,1247,299,176.93
1772576899.3561459,Landmark_16,1232,251,
1772576899.3561459,Landmark_17,1338,437,
1772576899.3561459,Pinky PIP,1339,361,176.86
1772576899.3561459,Pinky DIP,1337,313,175.11
1772576899.3561459,Landmark_20,1331,266,
1772576899.4340858,Landmark_0,1326,677,
1772576899.4340858,Landmark_1,1224,653,
1772576899.4340858,Thumb MCP,1134,580,170.68
1772576899.4340858,Thumb IP,1070,508,170.37
1772576899.4340858,Landmark_4,1030,444,
1772576899.4340858,Landmark_5,1174,486,
1772576899.4340858,Index PIP,1146,434,0.83
1772576899.4340858,Index DIP,1172,484,174.33
1772576899.4340858,Landmark_8,1204,533,
1772576899.4340858,Landmark_9,1218,448,
1772576899.4340858,Middle PIP,1187,368,172.85
1772576899.4340858,Middle DIP,1175,320,177.52
1772576899.4340858,Landmark_12,1166,276,
1772576899.4340858,Landmark_13,1271,431,
1772576899.4340858,Ring PIP,1248,336,178.62
1772576899.4340858,Ring DIP,1235,276,178.69
1772576899.4340858,Landmark_16,1222,222,
1772576899.4340858,Landmark_17,1329,431,
1772576899.4340858,Pinky PIP,1329,356,177.75
1772576899.4340858,Pinky DIP,1327,305,176.30
1772576899.4340858,Landmark_20,1322,257,
1772576899.518896,Landmark_0,1316,670,
1772576899.518896,Landmark_1,1211,644,
1772576899.518896,Thumb MCP,1123,571,173.82
1772576899.518896,Thumb IP,1057,503,166.06
1772576899.518896,Landmark_4,1018,436,
1772576899.518896,Landmark_5,1168,475,
1772576899.518896,Index PIP,1138,419,4.60
1772576899.518896,Index DIP,1162,474,173.46
1772576899.518896,Landmark_8,1191,524,
1772576899.518896,Landmark_9,1215,445,
1772576899.518896,Middle PIP,1185,370,2.74
1772576899.518896,Middle DIP,1206,416,179.76
1772576899.518896,Landmark_12,1224,455,
1772576899.518896,Landmark_13,1266,430,
1772576899.518896,Ring PIP,1241,330,175.95
1772576899.518896,Ring DIP,1225,281,178.28
1772576899.518896,Landmark_16,1207,231,
1772576899.518896,Landmark_17,1316,430,
1772576899.518896,Pinky PIP,1308,357,179.95
1772576899.518896,Pinky DIP,1303,311,173.55
1772576899.518896,Landmark_20,1292,262,
1772576899.594451,Landmark_0,1307,662,
1772576899.594451,Landmark_1,1202,633,
1772576899.594451,Thumb MCP,1111,560,172.83
1772576899.594451,Thumb IP,1049,496,163.49
1772576899.594451,Landmark_4,1014,429,
1772576899.594451,Landmark_5,1151,473,
1772576899.594451,Index PIP,1116,400,4.24
1772576899.594451,Index DIP,1125,423,175.55
1772576899.594451,Landmark_8,1140,454,
1772576899.594451,Landmark_9,1203,450,
1772576899.594451,Middle PIP,1168,394,8.51
1772576899.594451,Middle DIP,1198,463,176.53
1772576899.594451,Landmark_12,1227,520,
1772576899.594451,Landmark_13,1254,433,
1772576899.594451,Ring PIP,1225,344,173.60
1772576899.594451,Ring DIP,1205,300,177.88
1772576899.594451,Landmark_16,1184,258,
1772576899.594451,Landmark_17,1305,424,
1772576899.594451,Pinky PIP,1287,350,177.40
1772576899.594451,Pinky DIP,1278,304,173.72
1772576899.594451,Landmark_20,1263,256,
1772576899.6783779,Landmark_0,1308,646,
1772576899.6783779,Landmark_1,1200,620,
1772576899.6783779,Thumb MCP,1108,544,167.56
1772576899.6783779,Thumb IP,1058,480,172.31
1772576899.6783779,Landmark_4,1020,415,
1772576899.6783779,Landmark_5,1150,475,
1772576899.6783779,Index PIP,1122,406,165.61
1772576899.6783779,Index DIP,1117,369,164.50
1772576899.6783779,Landmark_8,1102,334,
1772576899.6783779,Landmark_9,1203,451,
1772576899.6783779,Middle PIP,1167,412,17.69
1772576899.6783779,Middle DIP,1195,472,176.78
1772576899.6783779,Landmark_12,1224,526,
1772576899.6783779,Landmark_13,1251,431,
1772576899.6783779,Ring PIP,1223,356,179.06
1772576899.6783779,Ring DIP,1203,305,177.91
1772576899.6783779,Landmark_16,1183,259,
1772576899.6783779,Landmark_17,1303,415,
1772576899.6783779,Pinky PIP,1284,341,176.44
1772576899.6783779,Pinky DIP,1275,294,171.66
1772576899.6783779,Landmark_20,1259,248,
1772576899.7574642,Landmark_0,1299,638,
1772576899.7574642,Landmark_1,1199,614,
1772576899.7574642,Thumb MCP,1111,538,168.09
1772576899.7574642,Thumb IP,1060,471,174.89
1772576899.7574642,Landmark_4,1021,409,
1772576899.7574642,Landmark_5,1147,472,
1772576899.7574642,Index PIP,1116,392,167.29
1772576899.7574642,Index DIP,1109,345,175.94
1772576899.7574642,Landmark_8,1099,300,
1772576899.7574642,Landmark_9,1198,446,
1772576899.7574642,Middle PIP,1170,406,12.24
1772576899.7574642,Middle DIP,1196,468,177.91
1772576899.7574642,Landmark_12,1221,522,
1772576899.7574642,Landmark_13,1249,425,
1772576899.7574642,Ring PIP,1225,351,179.13
1772576899.7574642,Ring DIP,1209,299,174.85
1772576899.7574642,Landmark_16,1191,255,
1772576899.7574642,Landmark_17,1299,413,
1772576899.7574642,Pinky PIP,1281,338,176.51
1772576899.7574642,Pinky DIP,1272,287,171.57
1772576899.7574642,Landmark_20,1256,239,
1772576899.8369348,Landmark_0,1297,631,
1772576899.8369348,Landmark_1,1196,608,
1772576899.8369348,Thumb MCP,1108,533,168.67
1772576899.8369348,Thumb IP,1056,467,171.51
1772576899.8369348,Landmark_4,1020,404,
1772576899.8369348,Landmark_5,1142,465,
1772576899.8369348,Index PIP,1112,380,172.09
1772576899.8369348,Index DIP,1102,331,179.27
1772576899.8369348,Landmark_8,1092,285,
1772576899.8369348,Landmark_9,1195,439,
1772576899.8369348,Middle PIP,1167,397,12.35
1772576899.8369348,Middle DIP,1192,461,178.27
1772576899.8369348,Landmark_12,1215,515,
1772576899.8369348,Landmark_13,1248,419,
1772576899.8369348,Ring PIP,1226,347,179.47
1772576899.8369348,Ring DIP,1213,303,171.68
1772576899.8369348,Landmark_16,1195,264,
1772576899.8369348,Landmark_17,1299,406,
1772576899.8369348,Pinky PIP,1281,329,177.94
1772576899.8369348,Pinky DIP,1271,278,172.32
1772576899.8369348,Landmark_20,1254,228,
1772576899.9209678,Landmark_0,1293,623,
1772576899.9209678,Landmark_1,1196,602,
1772576899.9209678,Thumb MCP,1105,530,165.88
1772576899.9209678,Thumb IP,1052,461,172.01
1772576899.9209678,Landmark_4,1018,401,
1772576899.9209678,Landmark_5,1135,451,
1772576899.9209678,Index PIP,1104,370,173.09
1772576899.9209678,Index DIP,1092,322,179.70
1772576899.9209678,Landmark_8,1081,277,
1772576899.9209678,Landmark_9,1184,427,
1772576899.9209678,Middle PIP,1157,374,9.64
1772576899.9209678,Middle DIP,1177,438,178.60
1772576899.9209678,Landmark_12,1195,491,
1772576899.9209678,Landmark_13,1235,409,
1772576899.9209678,Ring PIP,1207,337,14.91
1772576899.9209678,Ring DIP,1211,373,179.83
1772576899.9209678,Landmark_16,1215,410,
1772576899.9209678,Landmark_17,1288,398,
1772576899.9209678,Pinky PIP,1264,319,179.20
1772576899.9209678,Pinky DIP,1249,272,176.85
1772576899.9209678,Landmark_20,1233,230,
1772576900.001973,Landmark_0,1274,619,
1772576900.001973,Landmark_1,1179,596,
1772576900.001973,Thumb MCP,1091,523,166.82
1772576900.001973,Thumb IP,1041,457,168.65
1772576900.001973,Landmark_4,1012,397,
1772576900.001973,Landmark_5,1119,438,
1772576900.001973,Index PIP,1084,362,177.28
1772576900.001973,Index DIP,1065,315,178.68
1772576900.001973,Landmark_8,1048,270,
1772576900.001973,Landmark_9,1167,423,
1772576900.001973,Middle PIP,1143,351,18.43
1772576900.001973,Middle DIP,1143,400,175.52
1772576900.001973,Landmark_12,1147,451,
1772576900.001973,Landmark_13,1219,419,
1772576900.001973,Ring PIP,1201,379,25.11
1772576900.001973,Ring DIP,1200,444,178.59
1772576900.001973,Landmark_16,1198,494,
1772576900.001973,Landmark_17,1272,421,
1772576900.001973,Pinky PIP,1252,349,177.09
1772576900.001973,Pinky DIP,1237,304,178.03
1772576900.001973,Landmark_20,1221,261,
